<2022-11-01T22:57:27.975Z, malicious_prog, openat, /usr/include/linux/edd.h>
<2022-11-01T22:57:27.975Z, malicious_prog, openat, outputs//edd.h1667343447981>
<2022-11-01T22:57:27.975Z, malicious_prog, read, /usr/include/linux/edd.h>
<2022-11-01T22:57:27.975Z, malicious_prog, writev, outputs//edd.h1667343447981>
<2022-11-01T22:57:27.975Z, malicious_prog, read, /usr/include/linux/edd.h>
<2022-11-01T22:57:28.075Z, malicious_prog, write, stdout>
<2022-11-01T22:57:28.075Z, malicious_prog, openat, /usr/include/linux/unistd.h>
<2022-11-01T22:57:28.079Z, malicious_prog, openat, outputs//unistd.h1667343448082>
<2022-11-01T22:57:28.079Z, malicious_prog, read, /usr/include/linux/unistd.h>
<2022-11-01T22:57:28.079Z, malicious_prog, read, /usr/include/linux/unistd.h>
<2022-11-01T22:57:28.079Z, malicious_prog, write, outputs//unistd.h1667343448082>
<2022-11-01T22:57:28.179Z, malicious_prog, write, stdout>
<2022-11-01T22:57:28.179Z, malicious_prog, openat, /usr/include/linux/if_bonding.h>
<2022-11-01T22:57:28.179Z, malicious_prog, openat, outputs//if_bonding.h1667343448183>
<2022-11-01T22:57:28.179Z, malicious_prog, read, /usr/include/linux/if_bonding.h>
<2022-11-01T22:57:28.179Z, malicious_prog, writev, outputs//if_bonding.h1667343448183>
<2022-11-01T22:57:28.179Z, malicious_prog, read, /usr/include/linux/if_bonding.h>
<2022-11-01T22:57:28.279Z, malicious_prog, write, stdout>
<2022-11-01T22:57:28.279Z, malicious_prog, openat, /usr/include/linux/media.h>
<2022-11-01T22:57:28.279Z, malicious_prog, openat, outputs//media.h1667343448283>
<2022-11-01T22:57:28.279Z, malicious_prog, read, /usr/include/linux/media.h>
<2022-11-01T22:57:28.279Z, malicious_prog, writev, outputs//media.h1667343448283>
<2022-11-01T22:57:28.279Z, malicious_prog, read, /usr/include/linux/media.h>
<2022-11-01T22:57:28.279Z, malicious_prog, writev, outputs//media.h1667343448283>
<2022-11-01T22:57:28.279Z, malicious_prog, read, /usr/include/linux/media.h>
<2022-11-01T22:57:28.383Z, malicious_prog, write, stdout>
<2022-11-01T22:57:28.383Z, malicious_prog, openat, /usr/include/linux/netconf.h>
<2022-11-01T22:57:28.383Z, malicious_prog, openat, outputs//netconf.h1667343448384>
<2022-11-01T22:57:28.383Z, malicious_prog, read, /usr/include/linux/netconf.h>
<2022-11-01T22:57:28.383Z, malicious_prog, read, /usr/include/linux/netconf.h>
<2022-11-01T22:57:28.383Z, malicious_prog, write, outputs//netconf.h1667343448384>
<2022-11-01T22:57:28.479Z, malicious_prog, write, stdout>
<2022-11-01T22:57:28.479Z, malicious_prog, openat, /usr/include/linux/if_phonet.h>
<2022-11-01T22:57:28.479Z, malicious_prog, openat, outputs//if_phonet.h1667343448485>
<2022-11-01T22:57:28.479Z, malicious_prog, read, /usr/include/linux/if_phonet.h>
<2022-11-01T22:57:28.479Z, malicious_prog, read, /usr/include/linux/if_phonet.h>
<2022-11-01T22:57:28.479Z, malicious_prog, write, outputs//if_phonet.h1667343448485>
<2022-11-01T22:57:28.579Z, malicious_prog, write, stdout>
<2022-11-01T22:57:28.579Z, malicious_prog, openat, /usr/include/linux/hash_info.h>
<2022-11-01T22:57:28.579Z, malicious_prog, openat, outputs//hash_info.h1667343448585>
<2022-11-01T22:57:28.579Z, malicious_prog, read, /usr/include/linux/hash_info.h>
<2022-11-01T22:57:28.579Z, malicious_prog, read, /usr/include/linux/hash_info.h>
<2022-11-01T22:57:28.579Z, malicious_prog, write, outputs//hash_info.h1667343448585>
<2022-11-01T22:57:28.683Z, malicious_prog, write, stdout>
<2022-11-01T22:57:28.683Z, malicious_prog, openat, /usr/include/linux/sed-opal.h>
<2022-11-01T22:57:28.683Z, malicious_prog, openat, outputs//sed-opal.h1667343448686>
<2022-11-01T22:57:28.683Z, malicious_prog, read, /usr/include/linux/sed-opal.h>
<2022-11-01T22:57:28.683Z, malicious_prog, writev, outputs//sed-opal.h1667343448686>
<2022-11-01T22:57:28.683Z, malicious_prog, read, /usr/include/linux/sed-opal.h>
<2022-11-01T22:57:28.783Z, malicious_prog, write, stdout>
<2022-11-01T22:57:28.783Z, malicious_prog, openat, /usr/include/linux/pps.h>
<2022-11-01T22:57:28.783Z, malicious_prog, openat, outputs//pps.h1667343448787>
<2022-11-01T22:57:28.783Z, malicious_prog, read, /usr/include/linux/pps.h>
<2022-11-01T22:57:28.783Z, malicious_prog, writev, outputs//pps.h1667343448787>
<2022-11-01T22:57:28.783Z, malicious_prog, read, /usr/include/linux/pps.h>
<2022-11-01T22:57:28.883Z, malicious_prog, write, stdout>
<2022-11-01T22:57:28.883Z, malicious_prog, openat, /usr/include/linux/atmppp.h>
<2022-11-01T22:57:28.883Z, malicious_prog, openat, outputs//atmppp.h1667343448887>
<2022-11-01T22:57:28.883Z, malicious_prog, read, /usr/include/linux/atmppp.h>
<2022-11-01T22:57:28.883Z, malicious_prog, read, /usr/include/linux/atmppp.h>
<2022-11-01T22:57:28.883Z, malicious_prog, write, outputs//atmppp.h1667343448887>
<2022-11-01T22:57:28.983Z, malicious_prog, write, stdout>
<2022-11-01T22:57:28.983Z, malicious_prog, openat, /usr/include/linux/time.h>
<2022-11-01T22:57:28.983Z, malicious_prog, openat, outputs//time.h1667343448988>
<2022-11-01T22:57:28.983Z, malicious_prog, read, /usr/include/linux/time.h>
<2022-11-01T22:57:28.983Z, malicious_prog, writev, outputs//time.h1667343448988>
<2022-11-01T22:57:28.983Z, malicious_prog, read, /usr/include/linux/time.h>
<2022-11-01T22:57:29.083Z, malicious_prog, write, stdout>
<2022-11-01T22:57:29.083Z, malicious_prog, openat, /usr/include/linux/android>
<2022-11-01T22:57:29.083Z, malicious_prog, openat, outputs//android1667343449089>
<2022-11-01T22:57:29.083Z, malicious_prog, read, /usr/include/linux/android>
<2022-11-01T22:57:29.187Z, malicious_prog, write, stdout>
<2022-11-01T22:57:29.187Z, malicious_prog, openat, /usr/include/linux/cdrom.h>
<2022-11-01T22:57:29.187Z, malicious_prog, openat, outputs//cdrom.h1667343449190>
<2022-11-01T22:57:29.187Z, malicious_prog, read, /usr/include/linux/cdrom.h>
<2022-11-01T22:57:29.187Z, malicious_prog, writev, outputs//cdrom.h1667343449190>
<2022-11-01T22:57:29.187Z, malicious_prog, read, /usr/include/linux/cdrom.h>
<2022-11-01T22:57:29.187Z, malicious_prog, writev, outputs//cdrom.h1667343449190>
<2022-11-01T22:57:29.187Z, malicious_prog, read, /usr/include/linux/cdrom.h>
<2022-11-01T22:57:29.187Z, malicious_prog, writev, outputs//cdrom.h1667343449190>
<2022-11-01T22:57:29.187Z, malicious_prog, read, /usr/include/linux/cdrom.h>
<2022-11-01T22:57:29.187Z, malicious_prog, writev, outputs//cdrom.h1667343449190>
<2022-11-01T22:57:29.187Z, malicious_prog, read, /usr/include/linux/cdrom.h>
<2022-11-01T22:57:29.287Z, malicious_prog, write, stdout>
<2022-11-01T22:57:29.287Z, malicious_prog, openat, /usr/include/linux/dlm_device.h>
<2022-11-01T22:57:29.287Z, malicious_prog, openat, outputs//dlm_device.h1667343449290>
<2022-11-01T22:57:29.287Z, malicious_prog, read, /usr/include/linux/dlm_device.h>
<2022-11-01T22:57:29.287Z, malicious_prog, writev, outputs//dlm_device.h1667343449290>
<2022-11-01T22:57:29.287Z, malicious_prog, read, /usr/include/linux/dlm_device.h>
<2022-11-01T22:57:29.387Z, malicious_prog, write, stdout>
<2022-11-01T22:57:29.387Z, malicious_prog, openat, /usr/include/linux/perf_event.h>
<2022-11-01T22:57:29.387Z, malicious_prog, openat, outputs//perf_event.h1667343449393>
<2022-11-01T22:57:29.387Z, malicious_prog, read, /usr/include/linux/perf_event.h>
<2022-11-01T22:57:29.387Z, malicious_prog, writev, outputs//perf_event.h1667343449393>
<2022-11-01T22:57:29.387Z, malicious_prog, read, /usr/include/linux/perf_event.h>
<2022-11-01T22:57:29.387Z, malicious_prog, writev, outputs//perf_event.h1667343449393>
<2022-11-01T22:57:29.387Z, malicious_prog, read, /usr/include/linux/perf_event.h>
<2022-11-01T22:57:29.387Z, malicious_prog, writev, outputs//perf_event.h1667343449393>
<2022-11-01T22:57:29.387Z, malicious_prog, read, /usr/include/linux/perf_event.h>
<2022-11-01T22:57:29.387Z, malicious_prog, writev, outputs//perf_event.h1667343449393>
<2022-11-01T22:57:29.387Z, malicious_prog, read, /usr/include/linux/perf_event.h>
<2022-11-01T22:57:29.387Z, malicious_prog, writev, outputs//perf_event.h1667343449393>
<2022-11-01T22:57:29.387Z, malicious_prog, read, /usr/include/linux/perf_event.h>
<2022-11-01T22:57:29.487Z, malicious_prog, write, stdout>
<2022-11-01T22:57:29.487Z, malicious_prog, openat, /usr/include/linux/rfkill.h>
<2022-11-01T22:57:29.487Z, malicious_prog, openat, outputs//rfkill.h1667343449494>
<2022-11-01T22:57:29.487Z, malicious_prog, read, /usr/include/linux/rfkill.h>
<2022-11-01T22:57:29.487Z, malicious_prog, writev, outputs//rfkill.h1667343449494>
<2022-11-01T22:57:29.487Z, malicious_prog, read, /usr/include/linux/rfkill.h>
<2022-11-01T22:57:29.591Z, malicious_prog, write, stdout>
<2022-11-01T22:57:29.591Z, malicious_prog, openat, /usr/include/linux/if_cablemodem.h>
<2022-11-01T22:57:29.591Z, malicious_prog, openat, outputs//if_cablemodem.h1667343449594>
<2022-11-01T22:57:29.591Z, malicious_prog, read, /usr/include/linux/if_cablemodem.h>
<2022-11-01T22:57:29.591Z, malicious_prog, read, /usr/include/linux/if_cablemodem.h>
<2022-11-01T22:57:29.591Z, malicious_prog, write, outputs//if_cablemodem.h1667343449594>
<2022-11-01T22:57:29.691Z, malicious_prog, write, stdout>
<2022-11-01T22:57:29.691Z, malicious_prog, openat, /usr/include/linux/cec.h>
<2022-11-01T22:57:29.691Z, malicious_prog, openat, outputs//cec.h1667343449695>
<2022-11-01T22:57:29.691Z, malicious_prog, read, /usr/include/linux/cec.h>
<2022-11-01T22:57:29.691Z, malicious_prog, writev, outputs//cec.h1667343449695>
<2022-11-01T22:57:29.691Z, malicious_prog, read, /usr/include/linux/cec.h>
<2022-11-01T22:57:29.691Z, malicious_prog, writev, outputs//cec.h1667343449695>
<2022-11-01T22:57:29.691Z, malicious_prog, read, /usr/include/linux/cec.h>
<2022-11-01T22:57:29.691Z, malicious_prog, writev, outputs//cec.h1667343449695>
<2022-11-01T22:57:29.691Z, malicious_prog, read, /usr/include/linux/cec.h>
<2022-11-01T22:57:29.691Z, malicious_prog, writev, outputs//cec.h1667343449695>
<2022-11-01T22:57:29.691Z, malicious_prog, read, /usr/include/linux/cec.h>
<2022-11-01T22:57:29.691Z, malicious_prog, writev, outputs//cec.h1667343449695>
<2022-11-01T22:57:29.691Z, malicious_prog, read, /usr/include/linux/cec.h>
<2022-11-01T22:57:29.791Z, malicious_prog, write, stdout>
<2022-11-01T22:57:29.791Z, malicious_prog, openat, /usr/include/linux/adfs_fs.h>
<2022-11-01T22:57:29.791Z, malicious_prog, openat, outputs//adfs_fs.h1667343449796>
<2022-11-01T22:57:29.791Z, malicious_prog, read, /usr/include/linux/adfs_fs.h>
<2022-11-01T22:57:29.791Z, malicious_prog, read, /usr/include/linux/adfs_fs.h>
<2022-11-01T22:57:29.791Z, malicious_prog, write, outputs//adfs_fs.h1667343449796>
<2022-11-01T22:57:29.891Z, malicious_prog, write, stdout>
<2022-11-01T22:57:29.891Z, malicious_prog, openat, /usr/include/linux/virtio_9p.h>
<2022-11-01T22:57:29.891Z, malicious_prog, openat, outputs//virtio_9p.h1667343449896>
<2022-11-01T22:57:29.891Z, malicious_prog, read, /usr/include/linux/virtio_9p.h>
<2022-11-01T22:57:29.891Z, malicious_prog, writev, outputs//virtio_9p.h1667343449896>
<2022-11-01T22:57:29.891Z, malicious_prog, read, /usr/include/linux/virtio_9p.h>
<2022-11-01T22:57:29.991Z, malicious_prog, write, stdout>
<2022-11-01T22:57:29.991Z, malicious_prog, openat, /usr/include/linux/sched>
<2022-11-01T22:57:29.991Z, malicious_prog, openat, outputs//sched1667343449997>
<2022-11-01T22:57:29.991Z, malicious_prog, read, /usr/include/linux/sched>
<2022-11-01T22:57:30.091Z, malicious_prog, write, stdout>
<2022-11-01T22:57:30.091Z, malicious_prog, openat, /usr/include/linux/if_eql.h>
<2022-11-01T22:57:30.091Z, malicious_prog, openat, outputs//if_eql.h1667343450097>
<2022-11-01T22:57:30.091Z, malicious_prog, read, /usr/include/linux/if_eql.h>
<2022-11-01T22:57:30.091Z, malicious_prog, writev, outputs//if_eql.h1667343450097>
<2022-11-01T22:57:30.091Z, malicious_prog, read, /usr/include/linux/if_eql.h>
<2022-11-01T22:57:30.195Z, malicious_prog, write, stdout>
<2022-11-01T22:57:30.195Z, malicious_prog, openat, /usr/include/linux/unix_diag.h>
<2022-11-01T22:57:30.195Z, malicious_prog, openat, outputs//unix_diag.h1667343450198>
<2022-11-01T22:57:30.195Z, malicious_prog, read, /usr/include/linux/unix_diag.h>
<2022-11-01T22:57:30.195Z, malicious_prog, writev, outputs//unix_diag.h1667343450198>
<2022-11-01T22:57:30.195Z, malicious_prog, read, /usr/include/linux/unix_diag.h>
<2022-11-01T22:57:30.299Z, malicious_prog, write, stdout>
<2022-11-01T22:57:30.299Z, malicious_prog, openat, /usr/include/linux/hyperv.h>
<2022-11-01T22:57:30.299Z, malicious_prog, openat, outputs//hyperv.h1667343450299>
<2022-11-01T22:57:30.299Z, malicious_prog, read, /usr/include/linux/hyperv.h>
<2022-11-01T22:57:30.299Z, malicious_prog, writev, outputs//hyperv.h1667343450299>
<2022-11-01T22:57:30.299Z, malicious_prog, read, /usr/include/linux/hyperv.h>
<2022-11-01T22:57:30.299Z, malicious_prog, writev, outputs//hyperv.h1667343450299>
<2022-11-01T22:57:30.299Z, malicious_prog, read, /usr/include/linux/hyperv.h>
<2022-11-01T22:57:30.399Z, malicious_prog, write, stdout>
<2022-11-01T22:57:30.399Z, malicious_prog, openat, /usr/include/linux/ip6_tunnel.h>
<2022-11-01T22:57:30.399Z, malicious_prog, openat, outputs//ip6_tunnel.h1667343450400>
<2022-11-01T22:57:30.399Z, malicious_prog, read, /usr/include/linux/ip6_tunnel.h>
<2022-11-01T22:57:30.399Z, malicious_prog, writev, outputs//ip6_tunnel.h1667343450400>
<2022-11-01T22:57:30.399Z, malicious_prog, read, /usr/include/linux/ip6_tunnel.h>
<2022-11-01T22:57:30.499Z, malicious_prog, write, stdout>
<2022-11-01T22:57:30.499Z, malicious_prog, openat, /usr/include/linux/memfd.h>
<2022-11-01T22:57:30.499Z, malicious_prog, openat, outputs//memfd.h1667343450501>
<2022-11-01T22:57:30.499Z, malicious_prog, read, /usr/include/linux/memfd.h>
<2022-11-01T22:57:30.499Z, malicious_prog, writev, outputs//memfd.h1667343450501>
<2022-11-01T22:57:30.499Z, malicious_prog, read, /usr/include/linux/memfd.h>
<2022-11-01T22:57:30.599Z, malicious_prog, write, stdout>
<2022-11-01T22:57:30.599Z, malicious_prog, openat, /usr/include/linux/if_ltalk.h>
<2022-11-01T22:57:30.599Z, malicious_prog, openat, outputs//if_ltalk.h1667343450602>
<2022-11-01T22:57:30.599Z, malicious_prog, read, /usr/include/linux/if_ltalk.h>
<2022-11-01T22:57:30.599Z, malicious_prog, read, /usr/include/linux/if_ltalk.h>
<2022-11-01T22:57:30.599Z, malicious_prog, write, outputs//if_ltalk.h1667343450602>
<2022-11-01T22:57:30.695Z, malicious_prog, write, stdout>
<2022-11-01T22:57:30.699Z, malicious_prog, openat, /usr/include/linux/fanotify.h>
<2022-11-01T22:57:30.699Z, malicious_prog, openat, outputs//fanotify.h1667343450702>
<2022-11-01T22:57:30.699Z, malicious_prog, read, /usr/include/linux/fanotify.h>
<2022-11-01T22:57:30.699Z, malicious_prog, writev, outputs//fanotify.h1667343450702>
<2022-11-01T22:57:30.699Z, malicious_prog, read, /usr/include/linux/fanotify.h>
<2022-11-01T22:57:30.799Z, malicious_prog, write, stdout>
<2022-11-01T22:57:30.799Z, malicious_prog, openat, /usr/include/linux/if_plip.h>
<2022-11-01T22:57:30.799Z, malicious_prog, openat, outputs//if_plip.h1667343450803>
<2022-11-01T22:57:30.799Z, malicious_prog, read, /usr/include/linux/if_plip.h>
<2022-11-01T22:57:30.799Z, malicious_prog, read, /usr/include/linux/if_plip.h>
<2022-11-01T22:57:30.799Z, malicious_prog, write, outputs//if_plip.h1667343450803>
<2022-11-01T22:57:30.899Z, malicious_prog, write, stdout>
<2022-11-01T22:57:30.899Z, malicious_prog, openat, /usr/include/linux/affs_hardblocks.h>
<2022-11-01T22:57:30.899Z, malicious_prog, openat, outputs//affs_hardblocks.h1667343450903>
<2022-11-01T22:57:30.899Z, malicious_prog, read, /usr/include/linux/affs_hardblocks.h>
<2022-11-01T22:57:30.899Z, malicious_prog, writev, outputs//affs_hardblocks.h1667343450903>
<2022-11-01T22:57:30.899Z, malicious_prog, read, /usr/include/linux/affs_hardblocks.h>
<2022-11-01T22:57:31.003Z, malicious_prog, write, stdout>
<2022-11-01T22:57:31.003Z, malicious_prog, openat, /usr/include/linux/tty.h>
<2022-11-01T22:57:31.003Z, malicious_prog, openat, outputs//tty.h1667343451004>
<2022-11-01T22:57:31.003Z, malicious_prog, read, /usr/include/linux/tty.h>
<2022-11-01T22:57:31.003Z, malicious_prog, writev, outputs//tty.h1667343451004>
<2022-11-01T22:57:31.003Z, malicious_prog, read, /usr/include/linux/tty.h>
<2022-11-01T22:57:31.103Z, malicious_prog, write, stdout>
<2022-11-01T22:57:31.103Z, malicious_prog, openat, /usr/include/linux/bpf_common.h>
<2022-11-01T22:57:31.103Z, malicious_prog, openat, outputs//bpf_common.h1667343451105>
<2022-11-01T22:57:31.103Z, malicious_prog, read, /usr/include/linux/bpf_common.h>
<2022-11-01T22:57:31.103Z, malicious_prog, writev, outputs//bpf_common.h1667343451105>
<2022-11-01T22:57:31.103Z, malicious_prog, read, /usr/include/linux/bpf_common.h>
<2022-11-01T22:57:31.203Z, malicious_prog, write, stdout>
<2022-11-01T22:57:31.203Z, malicious_prog, openat, /usr/include/linux/time_types.h>
<2022-11-01T22:57:31.203Z, malicious_prog, openat, outputs//time_types.h1667343451206>
<2022-11-01T22:57:31.203Z, malicious_prog, read, /usr/include/linux/time_types.h>
<2022-11-01T22:57:31.203Z, malicious_prog, read, /usr/include/linux/time_types.h>
